NAME                     INSTALLED                         FIXED-IN                                    TYPE    VULNERABILITY        SEVERITY   
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2021-2009        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2021-2007        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2021-2006        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2021-2002        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2021-2001        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2021-1998        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-7221        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2930        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2928        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2926        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2925        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2924        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2923        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2922        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2921        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2904        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2903        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2901        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2898        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2897        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2896        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2895        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2893        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2892        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2853        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2814        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2812        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2806        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2804        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2790        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2780        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2779        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2774        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2770        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2765        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2763        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2762        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2761        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2760        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2759        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2752        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2694        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2686        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2679        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2660        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2627        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2589        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2588        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2584        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2580        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2579        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2577        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2574        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2573        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2572        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-2570        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-1547        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14893       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14891       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14888       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14878       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14876       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14873       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14870       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14869       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14868       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14867       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14866       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14861       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14860       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14853       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14852       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14848       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14846       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14845       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14844       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14839       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14838       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14837       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14836       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14830       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14829       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14828       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14827       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14821       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14814       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14812       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14809       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14804       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14800       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14799       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14794       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14793       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14791       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14790       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14789       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14786       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14785       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14777       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14776       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14775       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14773       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14771       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14769       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14765       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14760       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14725       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14702       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14697       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14680       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14678       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14672       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14663       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14656       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14654       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14651       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14643       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14641       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14634       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14633       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14632       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14631       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14624       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14623       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14620       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14619       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14597       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14591       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14586       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14576       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14575       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14568       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14567       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14559       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14553       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14550       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14547       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14540       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2020-14539       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-3018        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-3011        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-3009        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-3004        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-3003        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2998        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2997        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2993        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2991        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2982        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2974        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2969        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2968        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2967        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2966        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2963        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2960        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2957        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2950        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2948        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2946        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2938        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2924        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2923        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2922        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2920        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2914        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2911        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2910        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2819        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2805        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2797        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2791        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2778        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2774        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2758        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2757        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2755        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2741        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2740        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2739        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2738        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2737        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2731        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2730        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2683        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2627        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2614        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2537        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2534        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2531        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2529        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2507        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2503        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2482        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2481        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2455        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-18901       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.62-0ubuntu0.14.04.1                     deb     CVE-2018-3282        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.62-0ubuntu0.14.04.1                     deb     CVE-2018-3174        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.62-0ubuntu0.14.04.1                     deb     CVE-2018-3133        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2018-3123        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3081        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3070        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3066        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3063        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3058        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2819        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2818        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2817        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2813        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2781        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2773        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2771        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-2767        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2761        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2755        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2668        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2665        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2640        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2622        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2562        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3653        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3652        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3651        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3648        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3641        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3636        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3635        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3600        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3464        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3463        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3462        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3461        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3456        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3453        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3329        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3318        Medium      
